datetime,area,node,consumer_type,gross_demand_mw,solar_generation_mw,net_demand_mw,available_capacity_mw
2026-07-02 08:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1711.227,53.656,1657.57,2089.247
2026-07-02 08:00:00,Southern_Region,Karnataka,mixed,1477.41,50.729,1426.681,1804.594
2026-07-02 08:00:00,Southern_Region,Andhra_Pradesh,agricultural,1077.914,38.237,1039.676,1315.688
2026-07-02 08:00:00,Eastern_Region,West_Bengal,mixed,1525.829,42.519,1483.311,1863.479
2026-07-02 08:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1188.769,40.066,1148.703,1451.747
2026-07-02 08:00:00,Eastern_Region,Bihar,residential,656.968,23.901,633.067,803.222
2026-07-02 09:00:00,Northern_Region,Delhi,mixed,1652.932,84.084,1568.848,2022.66
2026-07-02 09:00:00,Northern_Region,Haryana,industrial_medium,1171.326,58.067,1113.26,1429.665
2026-07-02 09:00:00,Northern_Region,Punjab,agricultural,998.818,53.082,945.736,1220.405
2026-07-02 09:00:00,Northern_Region,UP_West,mixed,714.872,30.743,684.129,872.049
2026-07-02 09:00:00,Western_Region,Mumbai,commercial,2121.58,113.534,2008.045,2591.664
2026-07-02 09:00:00,Western_Region,Gujarat_Industrial,industrial_large,1614.716,92.988,1521.728,1974.665
2026-07-02 09:00:00,Western_Region,Rajasthan,mixed,1239.443,65.79,1173.653,1515.043
2026-07-02 09:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1638.569,71.106,1567.463,2003.512
2026-07-02 09:00:00,Southern_Region,Karnataka,mixed,1491.139,70.264,1420.875,1820.794
2026-07-02 09:00:00,Southern_Region,Andhra_Pradesh,agricultural,1038.761,49.768,988.993,1269.487
2026-07-02 09:00:00,Eastern_Region,West_Bengal,mixed,1508.273,87.528,1420.746,1842.762
2026-07-02 09:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1197.954,63.421,1134.533,1462.586
2026-07-02 09:00:00,Eastern_Region,Bihar,residential,705.965,40.846,665.12,861.039
2026-07-02 10:00:00,Northern_Region,Delhi,mixed,1727.663,102.598,1625.065,2110.842
2026-07-02 10:00:00,Northern_Region,Haryana,industrial_medium,1151.46,70.728,1080.732,1406.222
2026-07-02 10:00:00,Northern_Region,Punjab,agricultural,1031.644,73.506,958.138,1259.14
2026-07-02 10:00:00,Northern_Region,UP_West,mixed,692.497,39.216,653.281,845.646
2026-07-02 10:00:00,Western_Region,Mumbai,commercial,2122.463,135.702,1986.761,2592.707
2026-07-02 10:00:00,Western_Region,Gujarat_Industrial,industrial_large,1642.6,118.232,1524.368,2007.568
2026-07-02 10:00:00,Western_Region,Rajasthan,mixed,1286.792,84.05,1202.743,1570.915
2026-07-02 10:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1709.448,102.758,1606.69,2087.149
2026-07-02 10:00:00,Southern_Region,Karnataka,mixed,1430.747,74.259,1356.489,1749.532
2026-07-02 10:00:00,Southern_Region,Andhra_Pradesh,agricultural,1028.599,59.532,969.067,1257.497
2026-07-02 10:00:00,Eastern_Region,West_Bengal,mixed,1500.554,90.625,1409.929,1833.654
2026-07-02 10:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1201.363,80.789,1120.574,1466.608
2026-07-02 10:00:00,Eastern_Region,Bihar,residential,679.899,44.693,635.206,830.281
2026-07-02 11:00:00,Northern_Region,Delhi,mixed,1542.972,112.598,1430.374,1892.907
2026-07-02 11:00:00,Northern_Region,Haryana,industrial_medium,1018.043,62.726,955.317,1248.79
2026-07-02 11:00:00,Northern_Region,Punjab,agricultural,871.213,55.668,815.545,1069.832
2026-07-02 11:00:00,Northern_Region,UP_West,mixed,630.696,39.118,591.578,772.721
2026-07-02 11:00:00,Western_Region,Mumbai,commercial,1950.393,143.983,1806.41,2389.663
2026-07-02 11:00:00,Western_Region,Gujarat_Industrial,industrial_large,1502.603,103.92,1398.683,1842.372
2026-07-02 11:00:00,Western_Region,Rajasthan,mixed,1137.664,73.761,1063.903,1394.943
2026-07-02 11:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1510.498,123.072,1387.425,1852.388
2026-07-02 11:00:00,Southern_Region,Karnataka,mixed,1323.21,102.504,1220.705,1622.637
2026-07-02 11:00:00,Southern_Region,Andhra_Pradesh,agricultural,938.52,69.518,869.002,1151.203
2026-07-02 11:00:00,Eastern_Region,West_Bengal,mixed,1417.414,86.932,1330.482,1735.549
2026-07-02 11:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1017.432,71.546,945.886,1249.57
2026-07-02 11:00:00,Eastern_Region,Bihar,residential,618.423,41.615,576.809,757.74
2026-07-02 12:00:00,Northern_Region,Delhi,mixed,1535.132,105.861,1429.271,1883.656
2026-07-02 12:00:00,Northern_Region,Haryana,industrial_medium,1025.467,74.092,951.375,1257.551
2026-07-02 12:00:00,Northern_Region,Punjab,agricultural,865.464,43.265,822.199,1063.048
2026-07-02 12:00:00,Northern_Region,UP_West,mixed,628.026,53.014,575.012,769.571
2026-07-02 12:00:00,Western_Region,Mumbai,commercial,1808.834,108.083,1700.751,2222.624
2026-07-02 12:00:00,Western_Region,Gujarat_Industrial,industrial_large,1508.301,112.268,1396.033,1849.095
2026-07-02 12:00:00,Western_Region,Rajasthan,mixed,1139.988,74.104,1065.885,1397.686
2026-07-02 12:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1460.435,118.602,1341.834,1793.314
2026-07-02 12:00:00,Southern_Region,Karnataka,mixed,1238.827,99.122,1139.705,1523.066
2026-07-02 12:00:00,Southern_Region,Andhra_Pradesh,agricultural,948.914,76.956,871.958,1163.469
2026-07-02 12:00:00,Eastern_Region,West_Bengal,mixed,1434.937,110.786,1324.151,1756.226
2026-07-02 12:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1037.165,72.19,964.975,1272.855
2026-07-02 12:00:00,Eastern_Region,Bihar,residential,604.415,46.268,558.148,741.21
2026-07-02 13:00:00,Northern_Region,Delhi,mixed,1564.375,108.173,1456.202,1918.163
2026-07-02 13:00:00,Northern_Region,Haryana,industrial_medium,1032.382,72.673,959.709,1265.71
2026-07-02 13:00:00,Northern_Region,Punjab,agricultural,866.585,62.042,804.543,1064.371
2026-07-02 13:00:00,Northern_Region,UP_West,mixed,629.028,40.862,588.166,770.754
2026-07-02 13:00:00,Western_Region,Mumbai,commercial,1941.99,161.056,1780.933,2379.748
2026-07-02 13:00:00,Western_Region,Gujarat_Industrial,industrial_large,1430.548,95.326,1335.222,1757.347
2026-07-02 13:00:00,Western_Region,Rajasthan,mixed,1113.744,70.279,1043.465,1366.718
2026-07-02 13:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1531.818,99.459,1432.359,1877.545
2026-07-02 13:00:00,Southern_Region,Karnataka,mixed,1257.767,89.148,1168.619,1545.415
2026-07-02 13:00:00,Southern_Region,Andhra_Pradesh,agricultural,913.485,66.507,846.978,1121.662
2026-07-02 13:00:00,Eastern_Region,West_Bengal,mixed,1334.883,82.892,1251.991,1638.162
2026-07-02 13:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1041.463,64.183,977.28,1277.926
2026-07-02 13:00:00,Eastern_Region,Bihar,residential,627.248,39.788,587.46,768.153
2026-07-02 14:00:00,Northern_Region,Delhi,mixed,1591.947,100.654,1491.293,1950.697
2026-07-02 14:00:00,Northern_Region,Haryana,industrial_medium,1042.675,50.168,992.507,1277.857
2026-07-02 14:00:00,Northern_Region,Punjab,agricultural,904.389,57.616,846.773,1108.979
2026-07-02 14:00:00,Northern_Region,UP_West,mixed,604.993,39.284,565.709,742.392
2026-07-02 14:00:00,Western_Region,Mumbai,commercial,1923.006,100.233,1822.773,2357.348
2026-07-02 14:00:00,Western_Region,Gujarat_Industrial,industrial_large,1455.109,101.466,1353.643,1786.328
2026-07-02 14:00:00,Western_Region,Rajasthan,mixed,1104.115,75.828,1028.288,1355.356
2026-07-02 14:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1499.905,90.217,1409.688,1839.888
2026-07-02 14:00:00,Southern_Region,Karnataka,mixed,1356.484,75.782,1280.702,1661.901
2026-07-02 14:00:00,Southern_Region,Andhra_Pradesh,agricultural,924.73,58.327,866.403,1134.932
2026-07-02 14:00:00,Eastern_Region,West_Bengal,mixed,1390.968,83.154,1307.814,1704.343
2026-07-02 14:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1075.976,51.353,1024.622,1318.651
2026-07-02 14:00:00,Eastern_Region,Bihar,residential,600.834,33.851,566.983,736.985
2026-07-02 15:00:00,Northern_Region,Delhi,mixed,1596.346,79.581,1516.765,1955.889
2026-07-02 15:00:00,Northern_Region,Haryana,industrial_medium,1013.2,56.507,956.693,1243.077
2026-07-02 15:00:00,Northern_Region,Punjab,agricultural,895.58,46.871,848.708,1098.584
2026-07-02 15:00:00,Northern_Region,UP_West,mixed,620.458,31.904,588.554,760.64
2026-07-02 15:00:00,Western_Region,Mumbai,commercial,1898.786,113.797,1784.988,2328.767
2026-07-02 15:00:00,Western_Region,Gujarat_Industrial,industrial_large,1472.106,69.479,1402.627,1806.385
2026-07-02 15:00:00,Western_Region,Rajasthan,mixed,1104.186,55.786,1048.4,1355.44
2026-07-02 15:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1543.217,88.913,1454.304,1890.996
2026-07-02 15:00:00,Southern_Region,Karnataka,mixed,1311.769,66.711,1245.059,1609.138
2026-07-02 15:00:00,Southern_Region,Andhra_Pradesh,agricultural,976.748,53.513,923.236,1196.313
2026-07-02 15:00:00,Eastern_Region,West_Bengal,mixed,1314.333,64.567,1249.766,1613.913
2026-07-02 15:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1072.591,44.53,1028.061,1314.657
2026-07-02 15:00:00,Eastern_Region,Bihar,residential,617.107,27.039,590.068,756.186
2026-07-02 16:00:00,Northern_Region,Delhi,mixed,1524.679,53.269,1471.41,1871.321
2026-07-02 16:00:00,Northern_Region,Haryana,industrial_medium,1075.3,46.327,1028.973,1316.353
2026-07-02 16:00:00,Northern_Region,Punjab,agricultural,882.975,30.369,852.606,1083.71
2026-07-02 16:00:00,Northern_Region,UP_West,mixed,628.223,21.194,607.029,769.803
2026-07-02 16:00:00,Western_Region,Mumbai,commercial,1930.292,62.076,1868.216,2365.945
2026-07-02 16:00:00,Western_Region,Gujarat_Industrial,industrial_large,1531.822,47.078,1484.744,1876.85
2026-07-02 16:00:00,Western_Region,Rajasthan,mixed,1083.459,42.376,1041.083,1330.981
2026-07-02 16:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1501.178,51.864,1449.314,1841.39
2026-07-02 16:00:00,Southern_Region,Karnataka,mixed,1295.612,49.597,1246.015,1590.072
2026-07-02 16:00:00,Southern_Region,Andhra_Pradesh,agricultural,929.552,36.905,892.646,1140.621
2026-07-02 16:00:00,Eastern_Region,West_Bengal,mixed,1265.421,33.456,1231.964,1556.197
2026-07-02 16:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1082.682,40.383,1042.299,1326.565
2026-07-02 16:00:00,Eastern_Region,Bihar,residential,590.816,21.405,569.411,725.163
2026-07-02 17:00:00,Northern_Region,Delhi,mixed,1560.787,26.216,1534.572,1913.929
2026-07-02 17:00:00,Northern_Region,Haryana,industrial_medium,1002.152,21.685,980.467,1230.039
2026-07-02 17:00:00,Northern_Region,Punjab,agricultural,893.48,15.997,877.484,1096.107
2026-07-02 17:00:00,Northern_Region,UP_West,mixed,604.827,9.02,595.807,742.196
2026-07-02 17:00:00,Western_Region,Mumbai,commercial,1884.432,28.007,1856.425,2311.83
2026-07-02 17:00:00,Western_Region,Gujarat_Industrial,industrial_large,1397.643,24.629,1373.013,1718.518
2026-07-02 17:00:00,Western_Region,Rajasthan,mixed,1135.884,19.509,1116.375,1392.843
2026-07-02 17:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1505.931,24.318,1481.613,1846.999
2026-07-02 17:00:00,Southern_Region,Karnataka,mixed,1344.553,26.483,1318.07,1647.822
2026-07-02 17:00:00,Southern_Region,Andhra_Pradesh,agricultural,951.245,15.381,935.864,1166.219
2026-07-02 17:00:00,Eastern_Region,West_Bengal,mixed,1413.436,27.867,1385.569,1730.855
2026-07-02 17:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1100.9,21.533,1079.367,1348.062
2026-07-02 17:00:00,Eastern_Region,Bihar,residential,600.171,9.244,590.927,736.202
2026-07-02 18:00:00,Northern_Region,Delhi,mixed,2028.554,0.0,2028.554,2465.894
2026-07-02 18:00:00,Northern_Region,Haryana,industrial_medium,1320.576,0.0,1320.576,1605.779
2026-07-02 18:00:00,Northern_Region,Punjab,agricultural,1234.502,0.0,1234.502,1498.512
2026-07-02 18:00:00,Northern_Region,UP_West,mixed,813.314,0.0,813.314,988.21
2026-07-02 18:00:00,Western_Region,Mumbai,commercial,2539.223,0.0,2539.223,3084.484
2026-07-02 18:00:00,Western_Region,Gujarat_Industrial,industrial_large,1982.183,0.0,1982.183,2408.276
2026-07-02 18:00:00,Western_Region,Rajasthan,mixed,1472.5,0.0,1472.5,1790.05
2026-07-02 18:00:00,Southern_Region,Tamil_Nadu,industrial_medium,2009.958,0.0,2009.958,2441.75
2026-07-02 18:00:00,Southern_Region,Karnataka,mixed,1757.157,0.0,1757.157,2134.696
2026-07-02 18:00:00,Southern_Region,Andhra_Pradesh,agricultural,1302.618,0.0,1302.618,1580.839
2026-07-02 18:00:00,Eastern_Region,West_Bengal,mixed,1773.388,0.0,1773.388,2155.598
2026-07-02 18:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1421.989,0.0,1421.989,1726.947
2026-07-02 18:00:00,Eastern_Region,Bihar,residential,778.164,0.0,778.164,946.233
2026-07-02 19:00:00,Northern_Region,Delhi,mixed,1943.348,0.0,1943.348,2365.351
2026-07-02 19:00:00,Northern_Region,Haryana,industrial_medium,1346.417,0.0,1346.417,1636.272
2026-07-02 19:00:00,Northern_Region,Punjab,agricultural,1169.639,0.0,1169.639,1421.974
2026-07-02 19:00:00,Northern_Region,UP_West,mixed,775.197,0.0,775.197,943.233
2026-07-02 19:00:00,Western_Region,Mumbai,commercial,2465.857,0.0,2465.857,2997.911
2026-07-02 19:00:00,Western_Region,Gujarat_Industrial,industrial_large,1966.666,0.0,1966.666,2389.966
2026-07-02 19:00:00,Western_Region,Rajasthan,mixed,1510.777,0.0,1510.777,1835.217
2026-07-02 19:00:00,Southern_Region,Tamil_Nadu,industrial_medium,2034.83,0.0,2034.83,2471.1
2026-07-02 19:00:00,Southern_Region,Karnataka,mixed,1759.519,0.0,1759.519,2137.482
2026-07-02 19:00:00,Southern_Region,Andhra_Pradesh,agricultural,1255.29,0.0,1255.29,1524.993
2026-07-02 19:00:00,Eastern_Region,West_Bengal,mixed,1753.972,0.0,1753.972,2132.687
2026-07-02 19:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1391.894,0.0,1391.894,1691.435
2026-07-02 19:00:00,Eastern_Region,Bihar,residential,775.078,0.0,775.078,942.592
2026-07-02 20:00:00,Northern_Region,Delhi,mixed,2178.889,0.0,2178.889,2643.289
2026-07-02 20:00:00,Northern_Region,Haryana,industrial_medium,1372.99,0.0,1372.99,1667.628
2026-07-02 20:00:00,Northern_Region,Punjab,agricultural,1207.881,0.0,1207.881,1467.1
2026-07-02 20:00:00,Northern_Region,UP_West,mixed,808.619,0.0,808.619,982.67
2026-07-02 20:00:00,Western_Region,Mumbai,commercial,2521.934,0.0,2521.934,3064.082
2026-07-02 20:00:00,Western_Region,Gujarat_Industrial,industrial_large,1951.016,0.0,1951.016,2371.499
2026-07-02 20:00:00,Western_Region,Rajasthan,mixed,1371.227,0.0,1371.227,1670.547
2026-07-02 20:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1991.931,0.0,1991.931,2420.479
2026-07-02 20:00:00,Southern_Region,Karnataka,mixed,1658.825,0.0,1658.825,2018.663
2026-07-02 20:00:00,Southern_Region,Andhra_Pradesh,agricultural,1261.48,0.0,1261.48,1532.296
2026-07-02 20:00:00,Eastern_Region,West_Bengal,mixed,1868.696,0.0,1868.696,2268.062
2026-07-02 20:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1382.439,0.0,1382.439,1680.279
2026-07-02 20:00:00,Eastern_Region,Bihar,residential,848.161,0.0,848.161,1028.83
2026-07-02 21:00:00,Northern_Region,Delhi,mixed,1998.023,0.0,1998.023,2429.867
2026-07-02 21:00:00,Northern_Region,Haryana,industrial_medium,1320.037,0.0,1320.037,1605.143
2026-07-02 21:00:00,Northern_Region,Punjab,agricultural,1188.066,0.0,1188.066,1443.718
2026-07-02 21:00:00,Northern_Region,UP_West,mixed,832.717,0.0,832.717,1011.106
2026-07-02 21:00:00,Western_Region,Mumbai,commercial,2463.215,0.0,2463.215,2994.793
2026-07-02 21:00:00,Western_Region,Gujarat_Industrial,industrial_large,2014.595,0.0,2014.595,2446.522
2026-07-02 21:00:00,Western_Region,Rajasthan,mixed,1543.406,0.0,1543.406,1873.719
2026-07-02 21:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1897.374,0.0,1897.374,2308.901
2026-07-02 21:00:00,Southern_Region,Karnataka,mixed,1707.631,0.0,1707.631,2076.255
2026-07-02 21:00:00,Southern_Region,Andhra_Pradesh,agricultural,1282.22,0.0,1282.22,1556.77
2026-07-02 21:00:00,Eastern_Region,West_Bengal,mixed,1750.389,0.0,1750.389,2128.459
2026-07-02 21:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1391.201,0.0,1391.201,1690.618
2026-07-02 21:00:00,Eastern_Region,Bihar,residential,790.942,0.0,790.942,961.311
2026-07-02 22:00:00,Northern_Region,Delhi,mixed,2087.928,0.0,2087.928,2535.954
2026-07-02 22:00:00,Northern_Region,Haryana,industrial_medium,1333.241,0.0,1333.241,1620.725
2026-07-02 22:00:00,Northern_Region,Punjab,agricultural,1201.433,0.0,1201.433,1459.491
2026-07-02 22:00:00,Northern_Region,UP_West,mixed,819.103,0.0,819.103,995.041
2026-07-02 22:00:00,Western_Region,Mumbai,commercial,2416.61,0.0,2416.61,2939.8
2026-07-02 22:00:00,Western_Region,Gujarat_Industrial,industrial_large,2004.971,0.0,2004.971,2435.166
2026-07-02 22:00:00,Western_Region,Rajasthan,mixed,1471.506,0.0,1471.506,1788.877
2026-07-02 22:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1966.95,0.0,1966.95,2391.001
2026-07-02 22:00:00,Southern_Region,Karnataka,mixed,1729.386,0.0,1729.386,2101.925
2026-07-02 22:00:00,Southern_Region,Andhra_Pradesh,agricultural,1241.489,0.0,1241.489,1508.708
2026-07-02 22:00:00,Eastern_Region,West_Bengal,mixed,1807.813,0.0,1807.813,2196.22
2026-07-02 22:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1379.606,0.0,1379.606,1676.936
2026-07-02 22:00:00,Eastern_Region,Bihar,residential,796.307,0.0,796.307,967.642
2026-07-02 23:00:00,Northern_Region,Delhi,mixed,949.668,0.0,949.668,1192.809
2026-07-02 23:00:00,Northern_Region,Haryana,industrial_medium,587.241,0.0,587.241,740.444
2026-07-02 23:00:00,Northern_Region,Punjab,agricultural,527.934,0.0,527.934,664.763
2026-07-02 23:00:00,Northern_Region,UP_West,mixed,359.321,0.0,359.321,452.499
2026-07-02 23:00:00,Western_Region,Mumbai,commercial,1098.778,0.0,1098.778,1384.758
2026-07-02 23:00:00,Western_Region,Gujarat_Industrial,industrial_large,886.202,0.0,886.202,1115.018
2026-07-02 23:00:00,Western_Region,Rajasthan,mixed,679.986,0.0,679.986,854.883
2026-07-02 23:00:00,Southern_Region,Tamil_Nadu,industrial_medium,909.083,0.0,909.083,1142.718
2026-07-02 23:00:00,Southern_Region,Karnataka,mixed,793.71,0.0,793.71,997.828
2026-07-02 23:00:00,Southern_Region,Andhra_Pradesh,agricultural,576.997,0.0,576.997,724.606
2026-07-02 23:00:00,Eastern_Region,West_Bengal,mixed,809.335,0.0,809.335,1018.016
2026-07-02 23:00:00,Eastern_Region,Odisha_Industrial,industrial_large,621.278,0.0,621.278,782.108
2026-07-02 23:00:00,Eastern_Region,Bihar,residential,359.897,0.0,359.897,452.679
2026-07-03 00:00:00,Northern_Region,Delhi,mixed,911.277,0.0,911.277,1147.506
2026-07-03 00:00:00,Northern_Region,Haryana,industrial_medium,622.932,0.0,622.932,782.56
2026-07-03 00:00:00,Northern_Region,Punjab,agricultural,528.59,0.0,528.59,665.537
2026-07-03 00:00:00,Northern_Region,UP_West,mixed,377.215,0.0,377.215,473.614
2026-07-03 00:00:00,Western_Region,Mumbai,commercial,1193.122,0.0,1193.122,1496.084
2026-07-03 00:00:00,Western_Region,Gujarat_Industrial,industrial_large,901.992,0.0,901.992,1133.65
2026-07-03 00:00:00,Western_Region,Rajasthan,mixed,664.966,0.0,664.966,837.159
2026-07-03 00:00:00,Southern_Region,Tamil_Nadu,industrial_medium,879.671,0.0,879.671,1108.012
2026-07-03 00:00:00,Southern_Region,Karnataka,mixed,828.731,0.0,828.731,1039.153
2026-07-03 00:00:00,Southern_Region,Andhra_Pradesh,agricultural,570.298,0.0,570.298,716.702
2026-07-03 00:00:00,Eastern_Region,West_Bengal,mixed,778.409,0.0,778.409,981.523
2026-07-03 00:00:00,Eastern_Region,Odisha_Industrial,industrial_large,630.621,0.0,630.621,793.133
2026-07-03 00:00:00,Eastern_Region,Bihar,residential,342.347,0.0,342.347,431.969
2026-07-03 01:00:00,Northern_Region,Delhi,mixed,924.995,0.0,924.995,1163.694
2026-07-03 01:00:00,Northern_Region,Haryana,industrial_medium,588.68,0.0,588.68,742.142
2026-07-03 01:00:00,Northern_Region,Punjab,agricultural,505.364,0.0,505.364,638.129
2026-07-03 01:00:00,Northern_Region,UP_West,mixed,373.773,0.0,373.773,469.552
2026-07-03 01:00:00,Western_Region,Mumbai,commercial,1077.579,0.0,1077.579,1359.743
2026-07-03 01:00:00,Western_Region,Gujarat_Industrial,industrial_large,875.239,0.0,875.239,1102.082
2026-07-03 01:00:00,Western_Region,Rajasthan,mixed,679.141,0.0,679.141,853.886
2026-07-03 01:00:00,Southern_Region,Tamil_Nadu,industrial_medium,874.594,0.0,874.594,1102.021
2026-07-03 01:00:00,Southern_Region,Karnataka,mixed,814.391,0.0,814.391,1022.232
2026-07-03 01:00:00,Southern_Region,Andhra_Pradesh,agricultural,565.359,0.0,565.359,710.874
2026-07-03 01:00:00,Eastern_Region,West_Bengal,mixed,813.212,0.0,813.212,1022.59
2026-07-03 01:00:00,Eastern_Region,Odisha_Industrial,industrial_large,622.591,0.0,622.591,783.658
2026-07-03 01:00:00,Eastern_Region,Bihar,residential,366.967,0.0,366.967,461.021
2026-07-03 02:00:00,Northern_Region,Delhi,mixed,940.051,0.0,940.051,1181.46
2026-07-03 02:00:00,Northern_Region,Haryana,industrial_medium,588.027,0.0,588.027,741.372
2026-07-03 02:00:00,Northern_Region,Punjab,agricultural,543.959,0.0,543.959,683.671
2026-07-03 02:00:00,Northern_Region,UP_West,mixed,363.33,0.0,363.33,457.23
2026-07-03 02:00:00,Western_Region,Mumbai,commercial,1159.444,0.0,1159.444,1456.344
2026-07-03 02:00:00,Western_Region,Gujarat_Industrial,industrial_large,920.45,0.0,920.45,1155.431
2026-07-03 02:00:00,Western_Region,Rajasthan,mixed,673.181,0.0,673.181,846.854
2026-07-03 02:00:00,Southern_Region,Tamil_Nadu,industrial_medium,935.711,0.0,935.711,1174.14
2026-07-03 02:00:00,Southern_Region,Karnataka,mixed,776.697,0.0,776.697,977.753
2026-07-03 02:00:00,Southern_Region,Andhra_Pradesh,agricultural,547.404,0.0,547.404,689.686
2026-07-03 02:00:00,Eastern_Region,West_Bengal,mixed,789.53,0.0,789.53,994.645
2026-07-03 02:00:00,Eastern_Region,Odisha_Industrial,industrial_large,615.941,0.0,615.941,775.811
2026-07-03 02:00:00,Eastern_Region,Bihar,residential,368.924,0.0,368.924,463.33
2026-07-03 03:00:00,Northern_Region,Delhi,mixed,930.193,0.0,930.193,1169.827
2026-07-03 03:00:00,Northern_Region,Haryana,industrial_medium,596.709,0.0,596.709,751.616
2026-07-03 03:00:00,Northern_Region,Punjab,agricultural,542.037,0.0,542.037,681.404
2026-07-03 03:00:00,Northern_Region,UP_West,mixed,370.178,0.0,370.178,465.311
2026-07-03 03:00:00,Western_Region,Mumbai,commercial,1113.49,0.0,1113.49,1402.118
2026-07-03 03:00:00,Western_Region,Gujarat_Industrial,industrial_large,937.016,0.0,937.016,1174.979
2026-07-03 03:00:00,Western_Region,Rajasthan,mixed,678.301,0.0,678.301,852.895
2026-07-03 03:00:00,Southern_Region,Tamil_Nadu,industrial_medium,909.205,0.0,909.205,1142.862
2026-07-03 03:00:00,Southern_Region,Karnataka,mixed,815.252,0.0,815.252,1023.247
2026-07-03 03:00:00,Southern_Region,Andhra_Pradesh,agricultural,574.47,0.0,574.47,721.625
2026-07-03 03:00:00,Eastern_Region,West_Bengal,mixed,805.805,0.0,805.805,1013.85
2026-07-03 03:00:00,Eastern_Region,Odisha_Industrial,industrial_large,654.645,0.0,654.645,821.481
2026-07-03 03:00:00,Eastern_Region,Bihar,residential,368.778,0.0,368.778,463.158
2026-07-03 04:00:00,Northern_Region,Delhi,mixed,940.002,0.0,940.002,1181.402
2026-07-03 04:00:00,Northern_Region,Haryana,industrial_medium,603.813,0.0,603.813,759.999
2026-07-03 04:00:00,Northern_Region,Punjab,agricultural,531.343,0.0,531.343,668.785
2026-07-03 04:00:00,Northern_Region,UP_West,mixed,368.184,0.0,368.184,462.957
2026-07-03 04:00:00,Western_Region,Mumbai,commercial,1184.117,0.0,1184.117,1485.458
2026-07-03 04:00:00,Western_Region,Gujarat_Industrial,industrial_large,891.6,0.0,891.6,1121.388
2026-07-03 04:00:00,Western_Region,Rajasthan,mixed,656.89,0.0,656.89,827.631
2026-07-03 04:00:00,Southern_Region,Tamil_Nadu,industrial_medium,899.981,0.0,899.981,1131.977
2026-07-03 04:00:00,Southern_Region,Karnataka,mixed,803.034,0.0,803.034,1008.83
2026-07-03 04:00:00,Southern_Region,Andhra_Pradesh,agricultural,566.113,0.0,566.113,711.764
2026-07-03 04:00:00,Eastern_Region,West_Bengal,mixed,786.481,0.0,786.481,991.047
2026-07-03 04:00:00,Eastern_Region,Odisha_Industrial,industrial_large,623.609,0.0,623.609,784.858
2026-07-03 04:00:00,Eastern_Region,Bihar,residential,368.992,0.0,368.992,463.411
2026-07-03 05:00:00,Northern_Region,Delhi,mixed,1543.099,0.0,1543.099,1893.057
2026-07-03 05:00:00,Northern_Region,Haryana,industrial_medium,1040.099,0.0,1040.099,1274.817
2026-07-03 05:00:00,Northern_Region,Punjab,agricultural,927.059,0.0,927.059,1135.73
2026-07-03 05:00:00,Northern_Region,UP_West,mixed,599.18,0.0,599.18,735.533
2026-07-03 05:00:00,Western_Region,Mumbai,commercial,1872.17,0.0,1872.17,2297.36
2026-07-03 05:00:00,Western_Region,Gujarat_Industrial,industrial_large,1467.9,0.0,1467.9,1801.422
2026-07-03 05:00:00,Western_Region,Rajasthan,mixed,1158.454,0.0,1158.454,1419.476
2026-07-03 05:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1490.635,0.0,1490.635,1828.95
2026-07-03 05:00:00,Southern_Region,Karnataka,mixed,1342.67,0.0,1342.67,1645.6
2026-07-03 05:00:00,Southern_Region,Andhra_Pradesh,agricultural,947.605,0.0,947.605,1161.924
2026-07-03 05:00:00,Eastern_Region,West_Bengal,mixed,1331.585,0.0,1331.585,1634.27
2026-07-03 05:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1046.273,0.0,1046.273,1283.602
2026-07-03 05:00:00,Eastern_Region,Bihar,residential,597.435,0.0,597.435,732.973
